BA,CA,BT,BU,PC,AC,BH,CC,CG,ER,DP,EL,BY,BF,RI,BP,BV,CH,DF,PJ,FP,BC,BO,DL,BL
0,0,0,0,0,0,0,0.710250201775625,0,0.289245359160613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.981955835962145,0,0,0,0,0,0,0,0,0,0,0,0,0.0137539432176656,0,0,0,0
0,0,0,0,0,0.607898756273183,0,0.391228452978398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999874482239237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.988605723232148,0,0,0,0,0,0,0.0108724014960424,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.969617649808358,0,0,0,0.0298214452650276,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999408534009294,0,0,0,0,0,0,0,0,0,0.000168990283058724,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.967835757057314,0,0,0.0320786997433704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0518316788192919,0.947992620574541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0869501573592915,0,0,0,0,0,0.912683890799971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0086734693877551,0,0,0.991071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.946666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0495934959349593,0,0,0,0,0
0,0,0,0,0,0,0,0.985572512717872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140105078809107,0
0,0,0,0,0,0,0,0.793887399463807,0.205683646112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.480546075085324,0,0,0,0,0,0.518088737201365,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.894540455616654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105066771406127,0,0
0,0,0.646490942618505,0,0,0,0,0.35285822757349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0400937021353275,0,0,0,0.959365708622398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.659574468085106,0,0,0,0,0,0,0,0,0.339914893617021,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.365189101260675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63430256201708,0,0,0
0,0,0,0,0,0,0,0.900091659028414,0,0,0,0,0.0980751604032997,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.808465518703877,0,0,0,0,0,0,0,0.191110357112562,0,0,0,0,0,0,0,0,0
0.471504523831732,0,0,0,0,0,0,0.528215651525044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.905191873589165,0,0,0,0,0.0849322799097065,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984136310223267,0,0,0,0,0,0.0106933019976498,0,0,0,0
0,0,0,0,0,0.99760158013544,0,0,0,0,0,0,0,0,0.00169300225733634,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999369959677419,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.136091003102378,0,0,0.8564632885212,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.389127686472819,0,0,0,0.610029498525074,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.543256777758591,0,0,0,0,0,0,0,0.456311517872561,0,0,0,0,0,0,0,0,0,0
